time,open,high,low,close,BOS Demand,CHOCH Demand,BOS Supply,CHOCH Supply,New Demand Zone,New Supply Zone,Zone Mitigated,Zone Broken,Volume Spike,Bullish Sweep,Bearish Sweep,Bullish Confirmation,Bearish Confirmation,ATR Short Stop Loss,ATR Long Stop Loss,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross,CVD,Signal
1781707500,30433.5,30462.75,30289,30370.5,0,0,0,0,0,0,1,0,0,1,0,0,1,30569.195005302885,30182.554994697115,70.96333686858955,62680,47935.93815696493,60845.860853171085,-2518.104114055574,0,0,0,0,-33720.372443316715,-2305.159664694025
1781707800,30371,30434.5,30354.25,30426.25,0,0,0,0,0,0,0,0,0,0,0,1,0,30541.94000492411,30246.80999507589,71.62666994940459,37680,44517.29210464328,71903.90723544739,475.8677384271698,0,0,1,0,-7778.690200326062,-2826.4482871351715
1781708100,30426.25,30427.25,30352.5,30358.25,0,0,0,0,0,0,0,0,0,0,0,0,1,30535.024647429527,30244.725352570473,71.84976495301855,30089,39707.86140309552,66775.93815696493,-2101.936853634428,0,0,0,1,-35150.623310693954,-5904.941146521722
1781708400,30357.75,30403.5,30352.75,30383.25,0,0,0,0,1,0,0,0,0,0,0,1,0,30509.013958327418,30247.236041672582,70.3426388849458,29163,36192.90760206368,59561.79210464328,-235.4571087141312,0,0,0,0,-20497.29326143287,-7294.68896698945
1781708700,30383.5,30413.5,30346.25,30359,0,0,0,0,0,0,0,0,0,0,0,0,1,30518.682604161175,30241.067395838825,70.12173610744966,31242,34542.60506804245,54289.36140309552,-1161.3195087920628,0,0,0,0,-31879.137127603877,-9636.064982286061
1781709000,30359,30424.75,30354.25,30410,0,0,0,0,0,0,0,0,0,0,0,1,0,30529.973132435378,30249.026867564622,70.14875495691754,25012,31365.7367120283,51813.90760206368,864.8577232843015,0,0,1,0,-13785.349893561324,-10031.234973836086
1781709300,30410,30461,30396.75,30423.25,0,0,0,0,0,0,0,0,0,0,0,1,0,30565.591122975708,30292.158877024292,69.72741531713771,28991,30574.157808018866,47048.60506804245,1371.088041360892,0,0,0,0,-7806.661177608017,-9819.370802766747
1781709600,30423.5,30443,30397.75,30413.75,0,0,0,0,0,0,0,0,0,0,0,0,1,30544.968542763156,30295.781457236844,67.97902850877072,24507,28551.771872012578,45861.2367120283,715.0506049550842,0,0,0,0,-13087.174989762712,-10130.590249147315
1781709900,30412.75,30424.75,30393.5,30417.25,0,0,0,0,0,0,0,0,0,0,0,1,0,30522.783289708645,30295.466710291355,65.35552647242996,20679,25927.51458134172,42827.65780801886,952.0922700272283,0,0,0,0,-10109.398989762713,-10128.57203396783
1781710200,30417.5,30449.25,30400.5,30431.75,0,0,0,0,0,0,0,0,0,0,0,1,0,30545.504126158026,30304.245873841974,64.16941743868496,18696,23517.00972089448,38891.27187201258,1372.713166362593,0,0,0,0,-4644.414374378097,-9606.271304483094
1781710500,30431.5,30450.5,30416,30445.25,0,0,0,0,0,0,0,0,0,0,0,1,0,30543.575260003883,30322.924739996117,62.05017333592175,14766,20600.00648059632,35275.51458134172,1745.606118332886,0,0,0,0,1240.585625621903,-8573.237311139761
1781710800,30443.25,30448.75,30402.75,30414.75,0,0,0,0,0,0,0,0,0,0,0,0,1,30540.105598575035,30311.394401424965,60.90373238335591,15906,19035.33765373088,30900.00972089448,556.7246950683289,0,0,0,0,-8614.218722204183,-8577.140302669706
1781711100,30414.75,30446,30412,30443.5,0,0,0,0,0,0,0,0,0,0,0,1,0,30534.473055819675,30323.526944180325,58.9820372131162,12640,16903.558435820585,28553.00648059632,1516.1335927212215,0,0,0,0,2074.016571913464,-7562.744409852261
1781711400,30444.5,30454.25,30427.5,30430.5,0,0,0,0,0,0,0,0,0,0,0,0,1,30539.269623261127,30342.480376738873,56.679748840750754,13518,15775.038957213723,25355.33765373088,616.7132696287515,0,0,0,0,-5000.824549581863,-7318.752042207461
1781711700,30430,30458.75,30422,30448.75,0,0,0,0,0,0,0,0,0,0,0,1,0,30541.63429302819,30339.11570697181,55.2561953521257,11486,14345.359304809148,23662.558435820585,1095.9760811100862,0,0,0,0,859.3795320507907,-6539.88236846858
1781712000,30450,30471.25,30444,30448.5,0,0,0,0,0,0,0,0,0,0,0,0,1,30551.13362924046,30364.11637075954,53.25575282697387,13015,13901.9062032061,21518.03895721372,860.3894819471001,0,0,0,0,142.9575137021668,-5903.421427309461
1781712300,30448.5,30463.75,30437.75,30451.5,0,0,0,0,0,0,0,0,0,0,0,1,0,30540.713370008998,30360.786629991002,51.30891333933288,10927,12910.2708021374,20852.85930480915,848.3238268967098,0,0,0,0,1403.7652060098592,-5207.498890802859
1781712600,30451.75,30453,30421.5,30440.25,0,0,0,0,0,0,0,0,0,0,0,0,1,30527.840986436928,30346.659013563072,49.893990957951964,10533,12117.847201424933,19365.4062032061,352.2015281620856,0,0,0,0,-2441.6157463710933,-4944.081448476024
1781712900,30440.75,30456.25,30427,30456,0,0,0,0,0,1,0,0,0,0,0,1,0,30528.879130262863,30354.370869737137,48.41942017524111,9169,11134.898134283289,18176.7708021374,756.7296282932086,0,0,0,0,2338.8030570477104,-4250.473400330907
1781713200,30455.5,30466.25,30445.25,30460,0,0,0,0,0,0,0,0,0,0,0,1,0,30535.941335244086,30375.558664755914,46.460890162723885,8582,10283.932089522192,16702.347201424935,804.5617207324221,0,0,0,0,4177.80305704771,-3447.780404390086
1781713500,30460.5,30472.5,30445.75,30458.25,0,0,0,0,0,0,0,0,0,0,1,0,1,30540.079454155224,30378.170545844776,45.05296943681503,8573,9713.621393014795,15425.898134283289,597.1089887362072,0,0,0,0,3456.709599103785,-2790.20992786686
1781713800,30457.75,30471.5,30433,30439.5,0,0,0,0,0,0,0,0,0,0,0,0,1,30538.37735028699,30366.12264971301,44.584900191328245,10242,9889.747595343197,14570.432089522194,34.90365798901141,0,0,0,0,-1398.2644268702406,-2657.643689676706
